orderitemid,orderid,itemid
74969,74969,13
74970,74970,20
74971,74971,20
74972,74972,3
74973,74973,5
74974,74974,10
74975,74975,10
74976,74976,16
74977,74977,19
74978,74978,6
74979,74979,3
74980,74980,14
74981,74981,4
74982,74982,18
74983,74983,19
74984,74984,12
74985,74985,10
74986,74986,16
74987,74987,19
74988,74988,2
74989,74989,7
74990,74990,3
74991,74991,1
74992,74992,7
74993,74993,19
74994,74994,12
74995,74995,17
74996,74996,19
74997,74997,12
74998,74998,7
74999,74999,15
75000,75000,16
75001,75001,7
75002,75002,14
75003,75003,20
75004,75004,13
75005,75005,7
75006,75006,15
75007,75007,13
75008,75008,7
75009,75009,3
75010,75010,6
75011,75011,19
75012,75012,2
75013,75013,19
75014,75014,15
75015,75015,11
75016,75016,18
75017,75017,14
75018,75018,6
75019,75019,5
75020,75020,2
75021,75021,19
75022,75022,19
75023,75023,13
75024,75024,5
75025,75025,12
75026,75026,14
75027,75027,18
75028,75028,17
75029,75029,1
75030,75030,3
75031,75031,16
75032,75032,18
75033,75033,1
75034,75034,7
75035,75035,9
75036,75036,2
75037,75037,5
75038,75038,9
75039,75039,2
75040,75040,6
75041,75041,4
75042,75042,14
75043,75043,14
75044,75044,11
75045,75045,13
75046,75046,7
75047,75047,8
75048,75048,12
75049,75049,18
75050,75050,8
75051,75051,19
75052,75052,3
75053,75053,3
75054,75054,5
75055,75055,13
75056,75056,20
75057,75057,17
75058,75058,6
75059,75059,16
75060,75060,15
75061,75061,19
75062,75062,7
75063,75063,11
75064,75064,3
75065,75065,16
75066,75066,18
75067,75067,13
75068,75068,11
75069,75069,8
75070,75070,12
75071,75071,13
75072,75072,2
75073,75073,11
75074,75074,13
75075,75075,19
75076,75076,10
75077,75077,6
75078,75078,19
75079,75079,7
75080,75080,9
75081,75081,17
75082,75082,2
75083,75083,9
75084,75084,4
75085,75085,3
75086,75086,4
75087,75087,15
75088,75088,13
75089,75089,3
75090,75090,3
75091,75091,13
75092,75092,1
75093,75093,12
75094,75094,3
75095,75095,9
75096,75096,9
75097,75097,8
75098,75098,16
75099,75099,16
75100,75100,9
75101,75101,5
75102,75102,18
75103,75103,12
75104,75104,5
75105,75105,20
75106,75106,10
75107,75107,5
75108,75108,10
75109,75109,5
75110,75110,19
75111,75111,7
75112,75112,13
75113,75113,1
75114,75114,2
75115,75115,20
75116,75116,7
75117,75117,2
75118,75118,10
75119,75119,14
75120,75120,9
75121,75121,5
75122,75122,17
75123,75123,10
75124,75124,19
75125,75125,8
75126,75126,9
75127,75127,10
75128,75128,17
75129,75129,4
75130,75130,13
75131,75131,7
75132,75132,9
75133,75133,20
75134,75134,20
75135,75135,17
75136,75136,16
75137,75137,20
75138,75138,20
75139,75139,15
75140,75140,13
75141,75141,5
75142,75142,6
75143,75143,18
75144,75144,12
75145,75145,15
75146,75146,14
75147,75147,4
75148,75148,1
75149,75149,11
75150,75150,17
75151,75151,6
75152,75152,3
75153,75153,9
75154,75154,17
75155,75155,19
75156,75156,8
75157,75157,7
75158,75158,16
75159,75159,13
75160,75160,13
75161,75161,20
75162,75162,13
75163,75163,4
75164,75164,10
75165,75165,7
75166,75166,8
75167,75167,16
75168,75168,1
75169,75169,15
75170,75170,8
75171,75171,9
75172,75172,7
75173,75173,3
75174,75174,5
75175,75175,12
75176,75176,11
75177,75177,1
75178,75178,8
75179,75179,4
75180,75180,20
75181,75181,1
75182,75182,20
75183,75183,17
75184,75184,9
75185,75185,20
75186,75186,14
75187,75187,17
75188,75188,3
75189,75189,6
75190,75190,4
75191,75191,1
75192,75192,16
75193,75193,5
75194,75194,8
75195,75195,7
75196,75196,18
75197,75197,12
75198,75198,15
75199,75199,10
75200,75200,3
75201,75201,10
75202,75202,8
75203,75203,10
75204,75204,12
75205,75205,1
75206,75206,14
75207,75207,15
75208,75208,14
75209,75209,12
75210,75210,1
75211,75211,15
75212,75212,16
75213,75213,2
75214,75214,11
75215,75215,2
75216,75216,6
75217,75217,14
75218,75218,17
75219,75219,1
75220,75220,1
75221,75221,18
75222,75222,8
75223,75223,4
75224,75224,5
75225,75225,8
75226,75226,8
75227,75227,8
75228,75228,17
75229,75229,17
75230,75230,20
75231,75231,2
75232,75232,20
75233,75233,4
75234,75234,19
75235,75235,11
75236,75236,16
75237,75237,15
75238,75238,19
75239,75239,13
75240,75240,3
75241,75241,4
75242,75242,19
75243,75243,17
75244,75244,20
75245,75245,13
75246,75246,18
75247,75247,5
75248,75248,12
75249,75249,18
75250,75250,2
75251,75251,1
75252,75252,8
75253,75253,16
75254,75254,12
75255,75255,18
75256,75256,16
75257,75257,13
75258,75258,14
75259,75259,7
75260,75260,6
75261,75261,14
75262,75262,12
75263,75263,1
75264,75264,14
75265,75265,4
75266,75266,15
75267,75267,5
75268,75268,10
75269,75269,8
75270,75270,19
75271,75271,13
75272,75272,13
75273,75273,18
75274,75274,5
75275,75275,13
75276,75276,19
75277,75277,10
75278,75278,5
75279,75279,14
75280,75280,4
75281,75281,2
75282,75282,11
75283,75283,7
75284,75284,5
75285,75285,4
75286,75286,19
75287,75287,9
75288,75288,17
75289,75289,5
75290,75290,2
75291,75291,18
75292,75292,8
75293,75293,1
75294,75294,8
75295,75295,14
75296,75296,16
75297,75297,1
75298,75298,15
75299,75299,1
75300,75300,16
75301,75301,3
75302,75302,10
75303,75303,13
75304,75304,19
75305,75305,6
75306,75306,11
75307,75307,1
75308,75308,14
75309,75309,14
75310,75310,19
75311,75311,19
75312,75312,10
75313,75313,7
75314,75314,16
75315,75315,6
75316,75316,20
75317,75317,3
75318,75318,15
75319,75319,13
75320,75320,16
75321,75321,10
75322,75322,4
75323,75323,4
75324,75324,9
75325,75325,10
75326,75326,18
75327,75327,8
75328,75328,2
75329,75329,12
75330,75330,11
75331,75331,7
75332,75332,15
75333,75333,18
75334,75334,11
75335,75335,20
75336,75336,10
75337,75337,16
75338,75338,18
75339,75339,14
75340,75340,16
75341,75341,17
75342,75342,6
75343,75343,5
75344,75344,16
75345,75345,7
75346,75346,6
75347,75347,6
75348,75348,2
75349,75349,20
75350,75350,15
75351,75351,1
75352,75352,18
75353,75353,14
75354,75354,6
75355,75355,16
75356,75356,7
75357,75357,19
75358,75358,13
75359,75359,8
75360,75360,13
75361,75361,5
75362,75362,19
75363,75363,5
75364,75364,8
75365,75365,4
75366,75366,19
75367,75367,6
75368,75368,20
75369,75369,15
75370,75370,13
75371,75371,17
75372,75372,18
75373,75373,18
75374,75374,12
75375,75375,2
75376,75376,14
75377,75377,15
75378,75378,3
75379,75379,12
75380,75380,10
75381,75381,18
75382,75382,15
75383,75383,6
75384,75384,2
75385,75385,16
75386,75386,13
75387,75387,15
75388,75388,14
75389,75389,6
75390,75390,18
75391,75391,17
75392,75392,13
75393,75393,12
75394,75394,1
75395,75395,2
75396,75396,1
75397,75397,20
75398,75398,15
75399,75399,4
75400,75400,18
75401,75401,10
75402,75402,6
75403,75403,15
75404,75404,4
75405,75405,8
75406,75406,5
75407,75407,13
75408,75408,9
75409,75409,7
75410,75410,6
75411,75411,9
75412,75412,16
75413,75413,13
75414,75414,5
75415,75415,9
75416,75416,10
75417,75417,6
75418,75418,4
75419,75419,15
75420,75420,15
75421,75421,7
75422,75422,6
75423,75423,1
75424,75424,13
75425,75425,20
75426,75426,13
75427,75427,11
75428,75428,11
75429,75429,16
75430,75430,6
75431,75431,18
75432,75432,19
75433,75433,3
75434,75434,13
75435,75435,3
75436,75436,9
75437,75437,15
75438,75438,6
75439,75439,14
75440,75440,7
75441,75441,4
75442,75442,15
75443,75443,10
75444,75444,19
75445,75445,19
75446,75446,8
75447,75447,6
75448,75448,11
75449,75449,3
75450,75450,3
75451,75451,13
75452,75452,20
75453,75453,14
75454,75454,2
75455,75455,20
75456,75456,13
75457,75457,1
75458,75458,16
75459,75459,17
75460,75460,16
75461,75461,9
75462,75462,20
75463,75463,15
75464,75464,18
75465,75465,16
75466,75466,14
75467,75467,7
75468,75468,10
75469,75469,9
75470,75470,8
75471,75471,13
75472,75472,8
75473,75473,19
75474,75474,7
75475,75475,4
75476,75476,12
75477,75477,4
75478,75478,2
75479,75479,5
75480,75480,10
75481,75481,5
75482,75482,8
75483,75483,19
75484,75484,19
75485,75485,20
75486,75486,6
75487,75487,12
75488,75488,5
75489,75489,10
75490,75490,3
75491,75491,20
75492,75492,12
75493,75493,13
75494,75494,13
75495,75495,19
75496,75496,20
75497,75497,19
75498,75498,13
75499,75499,9
75500,75500,15
75501,75501,1
75502,75502,16
75503,75503,20
75504,75504,6
75505,75505,13
75506,75506,14
75507,75507,13
75508,75508,16
75509,75509,7
75510,75510,6
75511,75511,14
75512,75512,11
75513,75513,2
75514,75514,2
75515,75515,19
75516,75516,13
75517,75517,15
75518,75518,17
75519,75519,20
75520,75520,9
75521,75521,20
75522,75522,3
75523,75523,5
75524,75524,18
75525,75525,19
75526,75526,6
75527,75527,18
75528,75528,4
75529,75529,4
75530,75530,16
75531,75531,17
75532,75532,18
75533,75533,15
75534,75534,20
75535,75535,12
75536,75536,10
75537,75537,11
75538,75538,6
75539,75539,6
75540,75540,6
75541,75541,1
75542,75542,18
75543,75543,5
75544,75544,13
75545,75545,14
75546,75546,3
75547,75547,2
75548,75548,8
75549,75549,20
75550,75550,3
75551,75551,5
75552,75552,19
75553,75553,3
75554,75554,5
75555,75555,1
75556,75556,3
75557,75557,17
75558,75558,2
75559,75559,2
75560,75560,6
75561,75561,13
75562,75562,8
75563,75563,20
75564,75564,7
75565,75565,9
75566,75566,2
75567,75567,14
75568,75568,3
75569,75569,5
75570,75570,15
75571,75571,3
75572,75572,11
75573,75573,1
75574,75574,15
75575,75575,17
75576,75576,16
75577,75577,19
75578,75578,6
75579,75579,11
75580,75580,16
75581,75581,9
75582,75582,17
75583,75583,10
75584,75584,3
75585,75585,8
75586,75586,8
75587,75587,10
75588,75588,4
75589,75589,14
75590,75590,8
75591,75591,18
75592,75592,18
75593,75593,13
75594,75594,18
75595,75595,13
75596,75596,9
75597,75597,11
75598,75598,11
75599,75599,5
75600,75600,10
75601,75601,8
75602,75602,16
75603,75603,10
75604,75604,11
75605,75605,12
75606,75606,6
75607,75607,18
75608,75608,7
75609,75609,4
75610,75610,11
75611,75611,16
75612,75612,6
75613,75613,6
75614,75614,6
75615,75615,3
75616,75616,20
75617,75617,19
75618,75618,1
75619,75619,12
75620,75620,19
75621,75621,20
75622,75622,6
75623,75623,15
75624,75624,5
75625,75625,6
75626,75626,1
75627,75627,19
75628,75628,8
75629,75629,14
75630,75630,8
75631,75631,14
75632,75632,19
75633,75633,7
75634,75634,13
75635,75635,16
75636,75636,13
75637,75637,4
75638,75638,4
75639,75639,17
75640,75640,6
75641,75641,10
75642,75642,1
75643,75643,14
75644,75644,7
75645,75645,20
75646,75646,7
75647,75647,17
75648,75648,20
75649,75649,16
75650,75650,19
75651,75651,16
75652,75652,20
75653,75653,14
75654,75654,15
75655,75655,7
75656,75656,9
75657,75657,13
75658,75658,16
75659,75659,7
75660,75660,3
75661,75661,1
75662,75662,13
75663,75663,10
75664,75664,8
75665,75665,5
75666,75666,16
75667,75667,9
75668,75668,2
75669,75669,5
75670,75670,3
75671,75671,15
75672,75672,20
75673,75673,3
75674,75674,15
75675,75675,4
75676,75676,4
75677,75677,20
75678,75678,4
75679,75679,11
75680,75680,1
75681,75681,13
75682,75682,7
75683,75683,14
75684,75684,5
75685,75685,18
75686,75686,8
75687,75687,7
75688,75688,12
75689,75689,15
75690,75690,15
75691,75691,12
75692,75692,17
75693,75693,17
75694,75694,1
75695,75695,4
75696,75696,10
75697,75697,19
75698,75698,16
75699,75699,20
75700,75700,17
75701,75701,15
75702,75702,10
75703,75703,8
75704,75704,16
75705,75705,3
75706,75706,8
75707,75707,9
75708,75708,2
75709,75709,11
75710,75710,4
75711,75711,1
75712,75712,15
75713,75713,16
75714,75714,5
75715,75715,9
75716,75716,17
75717,75717,6
75718,75718,16
75719,75719,5
75720,75720,2
75721,75721,18
75722,75722,3
75723,75723,15
75724,75724,2
75725,75725,1
75726,75726,14
75727,75727,7
75728,75728,4
75729,75729,3
75730,75730,3
75731,75731,13
75732,75732,16
75733,75733,6
75734,75734,13
75735,75735,13
75736,75736,1
75737,75737,3
75738,75738,19
75739,75739,10
75740,75740,7
75741,75741,11
75742,75742,13
75743,75743,13
75744,75744,3
75745,75745,14
75746,75746,10
75747,75747,3
75748,75748,16
75749,75749,11
75750,75750,1
75751,75751,8
75752,75752,19
75753,75753,1
75754,75754,5
75755,75755,19
75756,75756,7
75757,75757,15
75758,75758,11
75759,75759,4
75760,75760,1
75761,75761,2
75762,75762,10
75763,75763,16
75764,75764,18
75765,75765,19
75766,75766,10
75767,75767,13
75768,75768,6
75769,75769,7
75770,75770,14
75771,75771,18
75772,75772,3
75773,75773,12
75774,75774,11
75775,75775,13
75776,75776,4
75777,75777,5
75778,75778,3
75779,75779,2
75780,75780,1
75781,75781,6
75782,75782,14
75783,75783,5
75784,75784,2
75785,75785,5
75786,75786,5
75787,75787,14
75788,75788,19
75789,75789,14
75790,75790,5
75791,75791,16
75792,75792,11
75793,75793,1
75794,75794,1
75795,75795,2
75796,75796,3
75797,75797,7
75798,75798,4
75799,75799,8
75800,75800,16
75801,75801,7
75802,75802,5
75803,75803,3
75804,75804,20
75805,75805,4
75806,75806,13
75807,75807,6
75808,75808,11
75809,75809,20
75810,75810,6
75811,75811,2
75812,75812,13
75813,75813,18
75814,75814,3
75815,75815,20
75816,75816,11
75817,75817,9
75818,75818,5
75819,75819,4
75820,75820,11
75821,75821,6
75822,75822,6
75823,75823,19
75824,75824,1
75825,75825,11
75826,75826,7
75827,75827,20
75828,75828,17
75829,75829,16
75830,75830,11
75831,75831,8
75832,75832,11
75833,75833,17
75834,75834,2
75835,75835,2
75836,75836,4
75837,75837,8
75838,75838,7
75839,75839,11
75840,75840,8
75841,75841,1
75842,75842,1
75843,75843,9
75844,75844,20
75845,75845,15
75846,75846,20
75847,75847,8
75848,75848,2
75849,75849,11
75850,75850,11
75851,75851,3
75852,75852,16
75853,75853,1
75854,75854,2
75855,75855,18
75856,75856,17
75857,75857,13
75858,75858,13
75859,75859,16
75860,75860,11
75861,75861,20
75862,75862,20
75863,75863,12
75864,75864,5
75865,75865,5
75866,75866,6
75867,75867,2
75868,75868,8
75869,75869,19
75870,75870,14
75871,75871,16
75872,75872,18
75873,75873,17
75874,75874,4
75875,75875,1
75876,75876,8
75877,75877,16
75878,75878,1
75879,75879,11
75880,75880,16
75881,75881,12
75882,75882,5
75883,75883,2
75884,75884,18
75885,75885,17
75886,75886,15
75887,75887,4
75888,75888,11
75889,75889,3
75890,75890,9
75891,75891,18
75892,75892,14
75893,75893,1
75894,75894,13
75895,75895,6
75896,75896,1
75897,75897,3
75898,75898,14
75899,75899,10
75900,75900,19
75901,75901,19
75902,75902,20
75903,75903,11
75904,75904,4
75905,75905,12
75906,75906,11
75907,75907,11
75908,75908,17
75909,75909,12
75910,75910,8
75911,75911,7
75912,75912,4
75913,75913,1
75914,75914,4
75915,75915,20
75916,75916,19
75917,75917,14
75918,75918,17
75919,75919,2
75920,75920,17
75921,75921,9
75922,75922,16
75923,75923,7
75924,75924,15
75925,75925,13
75926,75926,16
75927,75927,6
75928,75928,16
75929,75929,9
75930,75930,7
75931,75931,3
75932,75932,12
75933,75933,18
75934,75934,7
75935,75935,20
75936,75936,17
75937,75937,6
75938,75938,12
75939,75939,1
75940,75940,2
75941,75941,10
75942,75942,12
75943,75943,8
75944,75944,18
75945,75945,17
75946,75946,5
75947,75947,6
75948,75948,12
75949,75949,18
75950,75950,7
75951,75951,9
75952,75952,4
75953,75953,20
75954,75954,2
75955,75955,12
75956,75956,14
75957,75957,6
75958,75958,4
75959,75959,20
75960,75960,19
75961,75961,10
75962,75962,18
75963,75963,4
75964,75964,15
75965,75965,13
75966,75966,9
75967,75967,15
75968,75968,16
75969,75969,18
75970,75970,6
75971,75971,19
75972,75972,7
75973,75973,5
75974,75974,9
75975,75975,16
75976,75976,8
75977,75977,20
75978,75978,20
75979,75979,12
75980,75980,11
75981,75981,4
75982,75982,16
75983,75983,1
75984,75984,20
75985,75985,8
75986,75986,8
75987,75987,17
75988,75988,20
75989,75989,11
75990,75990,14
75991,75991,11
75992,75992,4
75993,75993,10
75994,75994,17
75995,75995,3
75996,75996,19
75997,75997,16
75998,75998,14
75999,75999,15
76000,76000,11
76001,76001,5
76002,76002,9
76003,76003,5
76004,76004,6
76005,76005,5
76006,76006,14
76007,76007,16
76008,76008,1
76009,76009,6
76010,76010,5
76011,76011,14
76012,76012,8
76013,76013,13
76014,76014,13
76015,76015,2
76016,76016,17
76017,76017,16
76018,76018,19
76019,76019,12
76020,76020,9
76021,76021,17
76022,76022,6
76023,76023,13
76024,76024,6
76025,76025,9
76026,76026,15
76027,76027,16
76028,76028,7
76029,76029,12
76030,76030,16
76031,76031,3
76032,76032,6
76033,76033,2
76034,76034,14
76035,76035,19
76036,76036,2
76037,76037,4
76038,76038,6
76039,76039,20
76040,76040,19
76041,76041,12
76042,76042,10
76043,76043,4
76044,76044,2
76045,76045,13
76046,76046,13
76047,76047,8
76048,76048,16
76049,76049,17
76050,76050,11
76051,76051,5
76052,76052,8
76053,76053,4
76054,76054,8
76055,76055,17
76056,76056,12
76057,76057,19
76058,76058,4
76059,76059,20
76060,76060,15
76061,76061,1
76062,76062,9
76063,76063,12
76064,76064,7
76065,76065,10
76066,76066,9
76067,76067,4
76068,76068,9
76069,76069,11
76070,76070,17
76071,76071,7
76072,76072,14
76073,76073,16
76074,76074,2
76075,76075,20
76076,76076,3
76077,76077,9
76078,76078,14
76079,76079,1
76080,76080,20
76081,76081,3
76082,76082,10
76083,76083,1
76084,76084,17
76085,76085,20
76086,76086,17
76087,76087,6
76088,76088,2
76089,76089,1
76090,76090,8
76091,76091,10
76092,76092,8
76093,76093,4
76094,76094,20
76095,76095,9
76096,76096,19
76097,76097,13
76098,76098,4
76099,76099,19
76100,76100,7
76101,76101,7
76102,76102,20
76103,76103,7
76104,76104,17
76105,76105,12
76106,76106,14
76107,76107,15
76108,76108,10
76109,76109,10
76110,76110,5
76111,76111,19
76112,76112,3
76113,76113,12
76114,76114,4
76115,76115,15
76116,76116,17
76117,76117,8
76118,76118,10
76119,76119,20
76120,76120,8
76121,76121,12
76122,76122,4
76123,76123,19
76124,76124,19
76125,76125,19
76126,76126,20
76127,76127,17
76128,76128,6
76129,76129,8
76130,76130,19
76131,76131,13
76132,76132,9
76133,76133,12
76134,76134,13
76135,76135,19
76136,76136,8
76137,76137,1
76138,76138,5
76139,76139,7
76140,76140,19
76141,76141,5
76142,76142,1
76143,76143,17
76144,76144,5
76145,76145,2
76146,76146,18
76147,76147,17
76148,76148,5
76149,76149,8
76150,76150,1
76151,76151,17
76152,76152,15
76153,76153,20
76154,76154,5
76155,76155,20
76156,76156,17
76157,76157,18
76158,76158,7
76159,76159,6
76160,76160,8
76161,76161,11
76162,76162,8
76163,76163,18
76164,76164,13
76165,76165,13
76166,76166,9
76167,76167,13
76168,76168,7
76169,76169,9
76170,76170,17
76171,76171,3
76172,76172,15
76173,76173,11
76174,76174,3
76175,76175,9
76176,76176,18
76177,76177,1
76178,76178,3
76179,76179,9
76180,76180,17
76181,76181,20
76182,76182,16
76183,76183,12
76184,76184,2
76185,76185,16
76186,76186,19
76187,76187,3
76188,76188,10
76189,76189,8
76190,76190,6
76191,76191,8
76192,76192,11
76193,76193,3
76194,76194,11
76195,76195,7
76196,76196,15
76197,76197,4
76198,76198,13
76199,76199,7
76200,76200,17
76201,76201,17
76202,76202,17
76203,76203,4
76204,76204,15
76205,76205,1
76206,76206,7
76207,76207,5
76208,76208,18
76209,76209,15
76210,76210,9
76211,76211,18
76212,76212,13
76213,76213,7
76214,76214,18
76215,76215,13
76216,76216,6
76217,76217,4
76218,76218,5
76219,76219,4
76220,76220,6
76221,76221,16
76222,76222,10
76223,76223,11
76224,76224,9
76225,76225,1
76226,76226,8
76227,76227,5
76228,76228,14
76229,76229,12
76230,76230,15
76231,76231,6
76232,76232,18
76233,76233,10
76234,76234,12
76235,76235,13
76236,76236,14
76237,76237,4
76238,76238,8
76239,76239,12
76240,76240,3
76241,76241,13
76242,76242,14
76243,76243,10
76244,76244,14
76245,76245,7
76246,76246,12
76247,76247,4
76248,76248,6
76249,76249,5
76250,76250,17
76251,76251,5
76252,76252,20
76253,76253,1
76254,76254,17
76255,76255,15
76256,76256,12
76257,76257,20
76258,76258,8
76259,76259,15
76260,76260,10
76261,76261,20
76262,76262,11
76263,76263,1
76264,76264,11
76265,76265,7
76266,76266,5
76267,76267,10
76268,76268,1
76269,76269,13
76270,76270,3
76271,76271,19
76272,76272,13
76273,76273,14
76274,76274,15
76275,76275,13
76276,76276,14
76277,76277,4
76278,76278,3
76279,76279,20
76280,76280,4
76281,76281,5
76282,76282,16
76283,76283,7
76284,76284,15
76285,76285,2
76286,76286,16
76287,76287,3
76288,76288,19
76289,76289,4
76290,76290,13
76291,76291,12
76292,76292,17
76293,76293,14
76294,76294,16
76295,76295,10
76296,76296,13
76297,76297,9
76298,76298,12
76299,76299,14
76300,76300,3
76301,76301,12
76302,76302,9
76303,76303,11
76304,76304,16
76305,76305,10
76306,76306,18
76307,76307,18
76308,76308,8
76309,76309,9
76310,76310,11
76311,76311,16
76312,76312,20
